,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
13,5000,14001,[0.78194563 0.81683751 0.65180711],[0.84630978 0.88594709 0.70801659],[0.66606771 0.74619973 0.62592334],[0.71577661 0.81250186 0.66159534],[0.65800545 0.72595848 0.62998421],[0.71507876 0.79222172 0.66460439]
14,5000,15001,[0.73367106 0.81204988 0.65779339],[0.79909339 0.87992112 0.70537636],[0.65134553 0.73050254 0.62809916],[0.70012754 0.79878744 0.66361886],[0.66186204 0.74062071 0.62376824],[0.71768487 0.80725866 0.6636825 ]
15,5000,16001,[0.71133184 0.80499675 0.6905823 ],[0.77460989 0.87893058 0.75968667],[0.66396308 0.74112388 0.61469182],[0.71581845 0.80529294 0.65110643],[0.66555988 0.72779962 0.58902544],[0.71787046 0.7983635  0.63126744]
16,5000,17001,[0.6942576  0.80076425 0.65708174],[0.76521383 0.87474719 0.70388726],[0.68056139 0.72458564 0.62669487],[0.7346897  0.78947284 0.66666159],[0.66685196 0.74620217 0.60743308],[0.72567696 0.81454749 0.64698613]
17,5000,18001,[0.69344507 0.7816679  0.64989158],[0.75972407 0.85394236 0.70564417],[0.66482815 0.74122999 0.60682626],[0.71432013 0.81267784 0.65046942],[0.65081239 0.72568583 0.62342979],[0.71335266 0.80159396 0.66916436]
18,5000,19001,[0.73738946 0.82360237 0.65144692],[0.79943486 0.88988852 0.69914868],[0.66710195 0.73687383 0.60513373],[0.72098729 0.80264553 0.64184015],[0.65198869 0.72526609 0.63372792],[0.7052181  0.79543533 0.6710437 ]
19,5000,20001,[0.72620614 0.82871353 0.66972229],[0.80217296 0.89130481 0.72452683],[0.65135133 0.72413797 0.63914599],[0.70818408 0.78730483 0.67680593],[0.6610922  0.7377126  0.61390172],[0.71689487 0.80381505 0.6574984 ]
20,5000,21001,[0.70154572 0.80533422 0.69222907],[0.76786657 0.88004273 0.76000737],[0.67304258 0.7426884  0.61817943],[0.73161779 0.80664602 0.65647769],[0.64793809 0.7348822  0.61488888],[0.71676841 0.80113702 0.66464889]
21,5000,22001,[0.76593055 0.78745845 0.64996352],[0.82739823 0.85191065 0.70549775],[0.665446   0.74871748 0.61296187],[0.72204075 0.80815647 0.65096205],[0.6505324  0.72121261 0.61570479],[0.70551742 0.79137684 0.66124956]
22,5000,23001,[0.78061608 0.79549011 0.65145301],[0.8497477  0.86597233 0.70879571],[0.65918396 0.73623196 0.61253295],[0.70563455 0.80022328 0.65306147],[0.66869048 0.73640125 0.63709391],[0.72161963 0.80234884 0.68193259]
23,5000,24001,[0.70245559 0.78589292 0.66105025],[0.77159806 0.86960182 0.71317811],[0.65411334 0.73608568 0.61490074],[0.70163766 0.80147644 0.65381906],[0.6484012  0.7375156  0.60927589],[0.70519756 0.80435007 0.65227606]
24,5000,25001,[0.78007551 0.79831378 0.66852025],[0.8475474  0.87265024 0.71428948],[0.67312351 0.73977762 0.61525506],[0.72291465 0.80684995 0.65954721],[0.66821802 0.73221642 0.6035098 ],[0.72109666 0.80572889 0.64421468]
25,5000,26001,[0.69986929 0.79503217 0.67170289],[0.76313205 0.86788365 0.73002394],[0.67055297 0.74636466 0.61525082],[0.71816235 0.81004788 0.64880052],[0.64704039 0.73323524 0.6165519 ],[0.70363365 0.80529182 0.66122211]
26,5000,27001,[0.73724679 0.8117638  0.66034251],[0.81240184 0.88065099 0.71465982],[0.65832799 0.72939283 0.62509151],[0.71358946 0.79625992 0.65871885],[0.66894897 0.71880566 0.62336582],[0.72461855 0.7895325  0.66761432]
27,5000,28001,[0.733936   0.77196099 0.6547683 ],[0.80879672 0.84392015 0.69683364],[0.672321   0.74187256 0.63242613],[0.73100053 0.811697   0.66843439],[0.65527087 0.7415766  0.63165313],[0.71790453 0.81105761 0.6725215 ]
28,5000,29001,[0.75836744 0.80687461 0.6519296 ],[0.82765096 0.88366805 0.71122638],[0.65898839 0.73417553 0.64301822],[0.71160068 0.80351684 0.67909975],[0.65502214 0.7278011  0.60674671],[0.71249182 0.79507163 0.64300503]
29,5000,30001,[0.70873116 0.80284613 0.68941709],[0.76380989 0.87032731 0.75812303],[0.68607925 0.73599003 0.60848249],[0.74678568 0.79982508 0.64574565],[0.65754645 0.72192297 0.60298922],[0.72249436 0.79654224 0.65105907]
