,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,0.6117849349975586,[0.54705882],[0.51720588],0.5550810075365007,[0.57142857],[0.48996458],0.5664172433316708,[0.41820988],[0.36419753]
1,2,0.7939025163650513,[0.525],[0.5029902],0.6707017844892107,[0.6038961],[0.51121606],0.6805442361510359,[0.55709877],[0.68209877]
2,3,0.8136821389198303,[0.52303922],[0.49142157],0.6873141813848633,[0.5974026],[0.49940968],0.6911737722693942,[0.55092593],[0.67592593]
3,4,0.656250536441803,[0.52990196],[0.4904902],0.5662919384776615,[0.59090909],[0.50531287],0.5624084773589857,[0.52623457],[0.6882716]
4,5,0.7072059512138367,[0.55588235],[0.51514706],0.6690519456751645,[0.62337662],[0.58087367],0.6476468555629253,[0.61111111],[0.77057613]
5,6,0.7953820824623108,[0.56176471],[0.51691176],0.7607196476310492,[0.61688312],[0.59976387],0.7275291280820966,[0.68518519],[0.76440329]
6,7,0.6337789297103882,[0.55588235],[0.51210784],0.5817203333135694,[0.61688312],[0.5596222],0.5574504001997411,[0.66049383],[0.76646091]
7,8,0.6222172975540161,[0.51862745],[0.47632353],0.5489332197466865,[0.61688312],[0.48524203],0.5433643631404266,[0.57098765],[0.62037037]
8,9,0.6337595582008362,[0.51568627],[0.46852941],0.554628648184007,[0.61038961],[0.46635183],0.5475357869872823,[0.52623457],[0.60493827]
9,10,0.6372590661048889,[0.51176471],[0.46813725],0.5568310533417389,[0.61038961],[0.46517119],0.5480064910952933,[0.52006173],[0.60082305]
10,11,0.6380106806755066,[0.5127451],[0.46764706],0.5574643801373895,[0.61038961],[0.46871311],0.547717030683998,[0.52623457],[0.59773663]
11,12,0.6377555727958679,[0.5127451],[0.46715686],0.5574981113604736,[0.5974026],[0.46753247],0.5472545290831476,[0.52623457],[0.59670782]
12,13,0.637048602104187,[0.51421569],[0.46764706],0.5572662606864469,[0.5974026],[0.46753247],0.546753412229009,[0.52623457],[0.59465021]
