,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,0.6690039038658142,[0.57012987],[0.53593074],0.5551535577978939,[0.57142857],[0.48170012],0.5668513437267393,[0.41820988],[0.34567901]
1,2,0.7795811891555786,[0.55670996],[0.53281385],0.5842348726000637,[0.59090909],[0.53364817],0.5957082261447795,[0.60648148],[0.65432099]
2,3,0.7163840532302856,[0.56493506],[0.54597403],0.5519230735953897,[0.6038961],[0.56198347],0.5590682312613353,[0.66358025],[0.71296296]
3,4,0.8313096165657043,[0.62683983],[0.60155844],0.799192778300494,[0.62987013],[0.58087367],0.7938951305113733,[0.5941358],[0.75823045]
4,5,0.892956554889679,[0.62554113],[0.60329004],0.8696736600250006,[0.63636364],[0.59149941],0.8588342079892755,[0.61265432],[0.78600823]
5,6,0.666479229927063,[0.55930736],[0.53731602],0.5552768220659345,[0.61688312],[0.57260921],0.5473852783907205,[0.6867284],[0.77057613]
6,7,0.7303043007850647,[0.56103896],[0.50441558],0.5592333233798854,[0.58441558],[0.52538371],0.5539484592736699,[0.5941358],[0.69753086]
7,8,0.6978772878646851,[0.56103896],[0.50008658],0.5460605011321604,[0.59090909],[0.51948052],0.5380382040748373,[0.60030864],[0.7037037]
8,9,0.6736329197883606,[0.55454545],[0.52329004],0.5713531745132059,[0.62337662],[0.57497048],0.551185502205044,[0.59876543],[0.77160494]
9,10,0.6986309289932251,[0.56926407],[0.53904762],0.612504422897473,[0.61688312],[0.58677686],0.5827926199417561,[0.59876543],[0.75925926]
10,11,0.6700159907341003,[0.56233766],[0.51428571],0.5512001623865217,[0.61688312],[0.55726092],0.5374476108700037,[0.59876543],[0.73765432]
11,12,0.680611252784729,[0.54891775],[0.49645022],0.5460730936611071,[0.57792208],[0.51239669],0.5395854426315054,[0.6095679],[0.6718107]
12,13,0.6835833191871643,[0.53073593],[0.49073593],0.5467261485755444,[0.59090909],[0.49940968],0.5425336145563051,[0.6095679],[0.63683128]
13,14,0.6785050630569458,[0.53679654],[0.49246753],0.5474009809549898,[0.62337662],[0.51239669],0.5445524574024603,[0.54475309],[0.63374486]
