,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,0.5740901827812195,[0.54807692],[0.49038462],0.6097628269344568,[0.72058824],[0.60294118],0.5508484859019518,[0.52972028],[0.51165501]
1,2,0.7719571590423584,[0.65384615],[0.61778846],0.894874074816471,[0.56127451],[0.33088235],0.7121204923605546,[0.62354312],[0.64918415]
2,3,0.8031669855117798,[0.63942308],[0.56730769],0.9514236965042073,[0.54656863],[0.32843137],0.739073807359091,[0.61072261],[0.61655012]
3,4,0.6302189826965332,[0.62980769],[0.56730769],0.7591669070825446,[0.53186275],[0.33210784],0.583326681953622,[0.59149184],[0.5979021]
4,5,0.5617563128471375,[0.62980769],[0.57932692],0.6719248478766531,[0.54656863],[0.32107843],0.5296279380272608,[0.61072261],[0.5979021]
5,6,0.5554572939872742,[0.62019231],[0.58894231],0.6575040590250865,[0.54656863],[0.30392157],0.5270638687070459,[0.6497669],[0.61188811]
6,7,0.5543298125267029,[0.69230769],[0.6875],0.6437826091423631,[0.55392157],[0.27941176],0.5271088258596137,[0.66258741],[0.67715618]
7,8,0.5619543194770813,[0.80288462],[0.76442308],0.6431859048316255,[0.55392157],[0.31617647],0.532420614734292,[0.57167832],[0.74358974]
8,9,0.5668955445289612,[0.82211538],[0.77403846],0.6465568330604583,[0.55392157],[0.33455882],0.5355696370825171,[0.58449883],[0.76923077]
9,10,0.5631373524665833,[0.83173077],[0.77884615],0.6436086900066584,[0.55392157],[0.32843137],0.5330209298990667,[0.57167832],[0.75524476]
10,11,0.555889368057251,[0.73557692],[0.75],0.6412647003307939,[0.54656863],[0.29901961],0.529886536533013,[0.61072261],[0.70745921]
11,12,0.550716757774353,[0.71634615],[0.70913462],0.6468648044392467,[0.53186275],[0.28676471],0.5294737335061654,[0.62412587],[0.64102564]
12,13,0.5501649975776672,[0.70673077],[0.67307692],0.6574077811092138,[0.53186275],[0.3002451],0.531214117014315,[0.57226107],[0.58391608]
13,14,0.5518325567245483,[0.67788462],[0.63942308],0.6657166623044759,[0.5245098],[0.30637255],0.532932642439846,[0.56585082],[0.57692308]
